ids,age,balance,day,duration,pdays,job,contact,education,marital,default,y
24967,52,54,18,103,-1,entrepreneur,telephone,tertiary,married,no,no
11783,43,126,20,351,-1,services,unknown,tertiary,single,no,no
11912,39,0,20,13,-1,self-employed,unknown,unknown,single,no,no
37116,31,6737,13,12,-1,services,cellular,secondary,single,no,no
33192,32,474,20,198,-1,blue-collar,cellular,primary,married,no,no
9187,39,117,5,190,-1,services,unknown,secondary,single,no,no
31776,27,3687,8,335,-1,student,cellular,tertiary,single,no,no
11908,39,1654,20,264,-1,unemployed,unknown,secondary,married,no,no
26998,31,667,21,279,-1,technician,cellular,secondary,single,no,no
3539,53,2925,15,1392,-1,services,unknown,secondary,married,no,no
17095,36,909,25,250,-1,management,cellular,tertiary,married,no,no
36821,33,1150,12,109,-1,management,telephone,tertiary,single,no,no
8581,41,146,3,199,-1,services,unknown,secondary,married,no,no
29265,61,6016,2,670,-1,management,cellular,tertiary,married,no,yes
35726,49,4300,8,134,256,services,cellular,secondary,married,no,no
28171,27,50,29,168,-1,self-employed,cellular,secondary,single,no,no
35502,42,0,7,209,-1,blue-collar,cellular,primary,married,no,no
35183,39,968,7,59,258,management,cellular,tertiary,single,no,no
24976,41,0,18,897,-1,management,cellular,tertiary,married,no,yes
21049,56,811,14,148,-1,retired,cellular,tertiary,married,no,no
36478,46,124,12,81,-1,services,cellular,secondary,divorced,no,no
14442,50,2406,14,197,-1,technician,telephone,secondary,married,no,no
10952,44,3706,17,209,-1,housemaid,unknown,primary,married,no,no
30588,29,111,6,98,-1,unemployed,cellular,tertiary,single,no,no
20355,47,-71,11,293,-1,retired,cellular,secondary,married,no,no
37393,34,29,13,248,-1,management,cellular,tertiary,single,no,no
7615,40,2147,30,115,-1,management,unknown,tertiary,married,no,no
18990,44,2319,4,251,-1,unknown,cellular,secondary,married,no,no
3859,55,19,16,56,-1,management,unknown,primary,married,no,no
36299,58,2,11,168,-1,management,telephone,tertiary,single,no,no
24994,36,871,18,2,-1,blue-collar,telephone,primary,married,no,no
8652,31,-205,3,56,-1,management,unknown,tertiary,single,no,no
4220,55,978,19,259,-1,technician,unknown,secondary,married,no,no
39983,34,3402,3,88,-1,management,cellular,tertiary,married,no,no
22613,53,0,22,207,-1,housemaid,cellular,unknown,married,no,no
42378,58,3399,30,1628,188,technician,telephone,secondary,married,no,yes
25260,59,124,18,531,134,entrepreneur,cellular,primary,married,no,no
33791,67,3377,23,77,-1,retired,telephone,tertiary,single,no,no
15948,32,553,22,72,-1,management,cellular,tertiary,married,no,no
40927,19,56,12,246,-1,student,cellular,primary,single,no,no
41708,77,121,7,191,-1,retired,telephone,primary,married,no,no
31343,45,10768,16,104,-1,technician,cellular,tertiary,divorced,no,no
19176,33,488,5,332,-1,technician,cellular,secondary,divorced,no,no
22137,33,167,21,141,-1,housemaid,cellular,primary,married,no,no
2570,60,791,13,144,-1,admin.,unknown,unknown,divorced,no,no
34879,35,-244,6,118,-1,admin.,cellular,secondary,married,no,no
9562,59,40,6,108,-1,retired,unknown,primary,divorced,no,no
12147,56,361,20,247,-1,unknown,unknown,unknown,married,no,no
14359,47,104,14,77,-1,admin.,cellular,secondary,married,no,no
2799,48,24,14,832,-1,blue-collar,unknown,primary,divorced,no,yes
8251,28,-511,2,82,-1,blue-collar,unknown,primary,married,no,no
22931,37,675,26,49,-1,management,cellular,tertiary,married,no,no
8974,53,1630,5,160,-1,retired,unknown,secondary,married,no,no
25127,40,1216,18,52,-1,self-employed,cellular,secondary,married,no,no
33821,31,2395,27,218,-1,management,cellular,tertiary,married,no,no
21165,30,188,14,49,-1,services,cellular,secondary,single,no,no
18944,45,2834,4,112,-1,unknown,cellular,unknown,married,no,no
2190,31,628,12,1083,-1,technician,unknown,secondary,single,no,no
35447,43,1429,7,1030,169,management,cellular,tertiary,married,no,yes
30706,34,-28,6,514,-1,housemaid,cellular,secondary,divorced,no,no
9480,56,1059,6,57,-1,housemaid,unknown,tertiary,divorced,no,no
7409,35,807,29,1185,-1,blue-collar,unknown,secondary,married,no,no
3526,26,500,15,21,-1,blue-collar,unknown,primary,married,no,no
25191,45,-73,18,125,-1,management,cellular,tertiary,married,no,no
37396,37,72,13,98,370,services,cellular,tertiary,single,no,no
19065,47,301,5,111,-1,unknown,cellular,unknown,married,no,no
504,41,946,6,325,-1,blue-collar,unknown,secondary,married,no,no
7194,38,2079,29,122,-1,technician,unknown,secondary,single,no,no
28251,32,4,29,181,-1,management,cellular,tertiary,single,yes,no
15888,38,1437,21,100,-1,housemaid,telephone,tertiary,married,no,no
56,38,424,5,104,-1,management,unknown,tertiary,single,no,no
8011,24,86,2,1075,-1,management,unknown,secondary,single,no,no
38139,43,28,15,136,176,management,cellular,tertiary,married,no,no
19782,57,2893,8,207,-1,services,cellular,primary,married,no,no
33450,29,368,20,16,-1,services,cellular,secondary,married,no,no
28391,35,147,29,41,184,admin.,cellular,secondary,married,no,no
28062,40,366,28,168,205,blue-collar,cellular,primary,single,no,no
41855,81,0,16,128,-1,retired,telephone,unknown,divorced,no,no
5963,33,1050,26,304,-1,blue-collar,unknown,primary,married,no,no
31749,35,-210,7,235,-1,blue-collar,telephone,primary,married,no,no
34831,28,471,6,209,-1,student,cellular,tertiary,single,no,no
3933,41,208,16,315,-1,blue-collar,unknown,primary,married,no,no
36039,34,518,11,206,-1,blue-collar,cellular,secondary,married,no,no
3821,38,113,16,27,-1,unemployed,unknown,primary,married,no,no
39408,39,622,22,181,184,management,cellular,tertiary,married,no,no
8717,29,-527,4,250,-1,services,unknown,secondary,single,no,no
1598,58,771,8,126,-1,management,unknown,secondary,married,no,no
31393,76,3049,24,170,-1,retired,cellular,primary,divorced,no,yes
28298,34,647,29,392,-1,management,cellular,tertiary,single,no,no
12763,59,1247,7,66,-1,unknown,telephone,primary,married,no,no
8841,27,-247,4,344,-1,admin.,unknown,secondary,married,no,no
44332,35,154,29,200,181,unemployed,cellular,tertiary,single,no,yes
39329,28,426,18,953,-1,blue-collar,cellular,primary,single,no,no
28817,31,1400,30,175,2,management,cellular,tertiary,married,no,no
11606,25,1782,19,549,-1,blue-collar,unknown,secondary,married,no,no
16580,56,535,24,67,-1,management,cellular,tertiary,divorced,no,no
42120,72,1285,2,179,98,retired,telephone,tertiary,single,no,no
43413,50,5108,5,874,108,management,cellular,tertiary,married,no,no
11978,40,-283,20,253,-1,admin.,unknown,secondary,married,no,no
17930,29,3615,30,93,-1,technician,cellular,secondary,married,no,no
31940,36,5396,9,490,-1,blue-collar,cellular,secondary,single,no,no
34207,50,1270,4,24,-1,management,cellular,tertiary,divorced,no,no
28066,26,622,28,1451,-1,unemployed,cellular,secondary,single,no,yes
30888,27,-550,9,176,195,admin.,cellular,secondary,single,no,no
34561,43,2598,5,272,-1,blue-collar,cellular,primary,married,no,no
32159,31,205,15,465,-1,services,cellular,secondary,single,no,no
8740,36,136,4,38,-1,blue-collar,unknown,secondary,married,no,no
30441,55,1765,5,445,267,blue-collar,cellular,secondary,married,no,no
8198,34,1780,2,187,-1,blue-collar,unknown,secondary,divorced,no,no
43097,60,0,22,230,126,management,telephone,secondary,married,no,no
6159,32,-634,27,275,-1,management,unknown,tertiary,divorced,no,no
12130,50,278,20,250,-1,blue-collar,unknown,secondary,married,no,no
10305,44,2692,12,583,-1,retired,unknown,secondary,married,no,no
43026,21,123,12,379,93,student,telephone,secondary,single,no,yes
12742,42,11,7,111,-1,unemployed,cellular,primary,married,no,no
6075,52,-63,26,560,-1,blue-collar,unknown,primary,married,no,no
21959,43,715,20,88,-1,management,cellular,tertiary,married,no,no
44118,29,966,9,1185,396,management,cellular,secondary,single,no,no
16081,28,47,22,405,-1,services,cellular,secondary,single,no,no
31494,37,457,1,510,-1,management,cellular,tertiary,single,no,no
17619,58,3,29,55,-1,blue-collar,telephone,primary,married,no,no
1309,32,751,8,64,-1,management,unknown,tertiary,single,no,no
26396,57,412,20,123,-1,management,cellular,tertiary,married,no,no
23181,31,0,27,581,-1,technician,cellular,tertiary,divorced,no,yes
3813,30,299,16,679,-1,self-employed,unknown,secondary,single,no,no
32237,42,244,16,403,-1,blue-collar,cellular,primary,married,no,no
3642,56,-124,15,374,-1,entrepreneur,unknown,tertiary,married,no,no
17201,31,0,28,117,-1,management,cellular,tertiary,single,no,no
36067,50,284,11,106,278,admin.,cellular,secondary,married,no,no
10830,48,2837,17,69,-1,management,unknown,tertiary,married,no,no
40308,28,136,16,355,-1,admin.,cellular,secondary,single,no,yes
44445,36,394,5,324,-1,services,cellular,secondary,married,no,yes
44395,42,372,3,654,-1,management,cellular,tertiary,married,no,yes
20088,56,750,11,92,-1,services,cellular,secondary,married,no,no
39143,27,574,18,196,-1,management,cellular,tertiary,single,no,no
44781,62,2557,14,211,216,retired,cellular,tertiary,married,no,yes
36448,28,4054,11,133,-1,blue-collar,cellular,secondary,single,no,no
11711,60,1690,20,1467,-1,retired,unknown,secondary,married,no,yes
27574,46,4329,21,534,-1,services,cellular,secondary,divorced,no,yes
8383,32,1279,3,1173,-1,technician,unknown,secondary,single,no,yes
20835,60,0,13,324,-1,blue-collar,cellular,primary,married,no,no
1508,40,879,8,248,-1,blue-collar,unknown,secondary,single,no,no
18098,37,0,30,100,-1,student,telephone,tertiary,divorced,no,no
39666,60,1923,27,282,-1,retired,cellular,secondary,divorced,no,no
8495,30,149,3,220,-1,management,unknown,tertiary,single,no,no
2096,32,311,12,757,-1,management,unknown,tertiary,single,no,yes
4906,31,4315,21,359,-1,technician,unknown,tertiary,married,no,no
28348,44,149,29,507,220,management,cellular,tertiary,married,no,no
38311,23,780,15,416,-1,blue-collar,cellular,secondary,single,no,yes
20313,40,4186,11,129,-1,technician,cellular,secondary,married,no,no
6800,27,294,28,694,-1,blue-collar,unknown,secondary,single,no,yes
32853,37,146,17,135,336,management,cellular,tertiary,single,no,no
7176,40,1269,29,656,-1,technician,unknown,secondary,married,no,no
27449,59,10054,21,175,100,blue-collar,cellular,secondary,married,no,no
7211,35,-1489,29,177,-1,blue-collar,unknown,primary,married,yes,no
35497,24,432,7,212,-1,technician,cellular,secondary,married,no,no
16917,39,355,25,132,-1,technician,cellular,secondary,married,no,no
24064,33,3444,21,144,91,services,telephone,secondary,married,no,yes
1515,33,56,8,112,-1,blue-collar,unknown,secondary,single,no,no
10413,48,916,12,37,-1,blue-collar,unknown,primary,married,no,no
31886,53,2892,9,527,-1,admin.,cellular,secondary,single,no,yes
28712,26,3154,30,350,248,technician,cellular,tertiary,divorced,no,no
16404,57,65,23,588,-1,retired,telephone,primary,married,no,no
34083,58,687,30,341,-1,unemployed,cellular,secondary,married,no,yes
1561,43,177,8,209,-1,technician,unknown,secondary,divorced,no,no
23607,32,-262,28,85,-1,technician,telephone,secondary,divorced,no,no
43785,29,70,25,393,-1,unemployed,cellular,tertiary,single,no,yes
9061,45,419,5,420,-1,blue-collar,unknown,unknown,married,no,no
2258,31,286,12,260,-1,blue-collar,unknown,secondary,married,no,no
18481,42,2110,31,106,-1,management,cellular,tertiary,married,no,no
37040,34,286,13,329,-1,admin.,cellular,primary,single,no,no
26754,31,2369,20,470,-1,blue-collar,cellular,primary,single,no,no
12461,43,13,1,119,-1,admin.,unknown,secondary,single,no,no
24198,34,105,17,303,196,technician,cellular,secondary,single,no,no
39537,42,1066,26,125,104,technician,cellular,secondary,married,no,no
22969,49,50,26,169,-1,unemployed,cellular,primary,married,no,no
40770,62,3738,10,151,185,retired,telephone,primary,married,no,no
22594,32,26,22,222,-1,management,cellular,tertiary,married,no,no
28545,33,772,29,323,259,services,cellular,secondary,single,no,no
41004,48,1559,13,344,190,self-employed,cellular,secondary,married,no,no
1719,31,11,9,399,-1,blue-collar,unknown,primary,married,no,no
4313,37,122,19,1622,-1,management,unknown,tertiary,divorced,no,yes
7557,35,0,30,147,-1,services,unknown,secondary,married,no,no
33255,35,243,20,41,-1,blue-collar,cellular,secondary,married,no,no
17914,52,698,30,38,-1,blue-collar,telephone,secondary,married,no,no
7851,46,2904,30,984,-1,management,unknown,tertiary,single,no,yes
11259,43,5233,18,108,-1,housemaid,unknown,secondary,married,no,no
41763,55,538,13,306,67,entrepreneur,cellular,secondary,divorced,no,no
6239,30,-269,27,293,-1,blue-collar,unknown,secondary,married,no,no
790,32,301,7,395,-1,blue-collar,unknown,secondary,single,no,no
13959,30,91,10,363,-1,technician,cellular,tertiary,married,no,no
20428,33,855,12,191,-1,management,cellular,tertiary,married,no,no
4810,30,1168,21,361,-1,technician,unknown,secondary,married,no,no
43441,33,658,12,93,173,self-employed,cellular,tertiary,single,no,no
11042,56,288,17,548,-1,blue-collar,unknown,primary,married,no,no
44264,42,631,22,171,413,technician,telephone,secondary,single,no,no
2666,31,0,13,164,-1,technician,unknown,tertiary,married,no,no
36900,51,2499,12,98,-1,services,cellular,primary,single,no,no
15318,32,454,18,978,-1,services,cellular,secondary,divorced,no,yes
18763,41,1402,31,33,-1,blue-collar,cellular,unknown,married,no,no
3517,43,108,15,420,-1,blue-collar,unknown,primary,married,no,no
16474,41,1408,23,403,-1,management,cellular,tertiary,married,no,no
37773,36,-206,14,419,360,technician,cellular,secondary,single,no,no
30308,29,1562,5,286,-1,unemployed,cellular,secondary,single,no,no
2728,28,468,13,152,-1,technician,unknown,secondary,single,no,no
44579,53,1252,17,128,-1,admin.,cellular,secondary,married,no,no
15980,38,0,22,1545,-1,technician,cellular,secondary,married,no,yes
26985,43,14144,21,504,-1,self-employed,cellular,secondary,married,no,yes
17982,46,0,30,77,-1,technician,cellular,secondary,married,no,no
30917,28,4987,9,253,-1,technician,cellular,tertiary,single,no,yes
8411,42,-129,3,175,-1,technician,unknown,secondary,married,no,no
31604,41,3123,3,1203,135,self-employed,cellular,secondary,married,no,yes
30881,44,-393,9,45,-1,technician,cellular,secondary,married,no,no
7662,36,243,30,118,-1,blue-collar,unknown,primary,married,no,no
37182,35,260,13,155,-1,blue-collar,telephone,secondary,married,no,no
30243,49,363,5,160,-1,management,cellular,primary,married,no,no
30535,39,0,5,95,-1,technician,cellular,secondary,single,no,no
2359,24,-192,13,125,-1,technician,unknown,secondary,single,no,no
18731,32,-109,31,77,-1,services,cellular,primary,married,no,no
44865,29,1055,23,427,603,unemployed,cellular,secondary,single,no,yes
4053,29,2099,19,171,-1,services,unknown,secondary,single,no,no
10704,38,1116,16,406,-1,admin.,unknown,secondary,married,no,no
18877,46,1303,4,174,-1,blue-collar,cellular,primary,married,no,no
38087,52,751,14,165,371,management,cellular,tertiary,married,no,no
28213,59,1245,29,285,-1,management,cellular,secondary,married,no,no
33163,30,4867,20,8,306,services,telephone,secondary,married,no,no
18858,42,1619,4,148,-1,technician,cellular,tertiary,married,no,no
16418,52,659,23,517,-1,management,cellular,tertiary,married,no,no
39461,34,612,25,91,-1,technician,cellular,tertiary,single,no,no
29898,31,141,4,572,238,management,cellular,tertiary,married,no,yes
17022,36,-194,25,83,-1,services,cellular,secondary,divorced,no,no
43574,55,1320,28,387,-1,technician,cellular,tertiary,married,no,yes
40549,21,61,8,141,-1,technician,cellular,tertiary,single,no,no
14276,33,179,14,244,-1,blue-collar,cellular,secondary,single,no,no
14654,45,24,15,192,-1,services,cellular,secondary,married,no,no
10331,51,2499,12,309,-1,housemaid,unknown,primary,married,no,no
10741,54,417,16,375,-1,technician,unknown,tertiary,married,no,no
27621,34,362,21,15,-1,technician,cellular,tertiary,single,no,no
30261,36,258,5,230,-1,self-employed,cellular,tertiary,single,no,no
7291,50,414,29,121,-1,blue-collar,unknown,primary,married,no,no
38127,38,10357,15,103,-1,management,cellular,secondary,married,no,no
16270,50,29,23,104,-1,management,unknown,tertiary,married,no,no
36915,39,5092,12,206,329,blue-collar,cellular,secondary,married,no,no
34409,28,431,5,29,358,unemployed,cellular,secondary,married,no,no
7397,40,795,29,725,-1,housemaid,unknown,tertiary,married,no,no
14984,37,680,16,613,-1,blue-collar,cellular,secondary,married,no,no
40401,72,132,1,260,65,self-employed,cellular,tertiary,married,no,yes
6870,36,302,28,60,-1,management,unknown,secondary,single,no,no
26477,47,186,20,70,-1,management,cellular,tertiary,married,no,no
15047,36,80,17,258,-1,services,cellular,secondary,single,no,no
15935,36,420,22,58,-1,blue-collar,cellular,secondary,married,no,no
4613,33,0,20,114,-1,blue-collar,unknown,secondary,married,no,no
9195,55,533,5,40,-1,admin.,unknown,secondary,single,no,no
843,39,72,7,425,-1,blue-collar,unknown,secondary,married,no,no
19960,41,3353,8,51,-1,management,cellular,tertiary,married,no,no
1436,30,648,8,287,-1,blue-collar,unknown,secondary,single,no,no
31017,35,1693,10,515,-1,technician,cellular,secondary,single,no,yes
22229,30,6619,21,239,-1,technician,cellular,tertiary,single,no,no
31501,24,-220,2,90,-1,blue-collar,cellular,secondary,married,no,no
23821,46,1008,29,24,-1,management,cellular,tertiary,married,no,no
17509,37,3,29,88,-1,services,cellular,secondary,married,no,no
37264,37,1339,13,96,173,management,cellular,tertiary,single,no,no
36926,38,5733,12,173,278,technician,cellular,secondary,divorced,no,no
19810,37,180,8,215,-1,technician,cellular,secondary,married,no,no
1667,41,121,9,390,-1,unemployed,unknown,secondary,married,no,no
33779,59,1939,23,172,-1,blue-collar,cellular,primary,married,no,yes
36775,35,10,12,357,175,admin.,cellular,secondary,single,no,no
23637,53,37,28,51,-1,management,cellular,tertiary,married,no,no
35527,43,1255,7,300,-1,blue-collar,cellular,secondary,married,no,no
26400,31,1539,20,67,177,entrepreneur,cellular,secondary,married,no,no
17076,34,1301,25,124,-1,technician,cellular,secondary,divorced,no,no
2883,47,2,14,164,-1,blue-collar,unknown,primary,married,no,no
40041,33,781,3,266,27,technician,cellular,secondary,single,no,no
38301,43,3549,15,7,-1,blue-collar,cellular,secondary,married,no,no
25064,46,16397,18,641,-1,unemployed,cellular,secondary,married,no,no
6418,35,843,27,120,-1,services,unknown,secondary,married,no,no
19772,52,900,8,117,-1,blue-collar,cellular,secondary,married,no,no
28246,58,44,29,147,195,management,cellular,secondary,divorced,no,no
35279,33,2179,7,217,167,entrepreneur,cellular,tertiary,married,no,no
34265,26,4683,4,334,180,management,cellular,tertiary,single,no,no
28835,57,1276,30,44,200,technician,cellular,primary,married,no,no
14919,39,0,16,129,-1,housemaid,telephone,primary,married,no,no
41000,28,113,13,204,105,technician,cellular,secondary,single,no,yes
15403,51,0,18,439,-1,services,cellular,secondary,married,no,no
34780,38,1019,6,249,-1,technician,cellular,secondary,single,no,no
1610,29,473,9,180,-1,services,unknown,secondary,single,no,no
11594,39,2453,19,92,-1,services,unknown,secondary,single,no,no
1534,33,832,8,246,-1,technician,unknown,secondary,married,no,no
30431,35,1087,5,110,-1,admin.,cellular,secondary,single,no,no
577,47,19,6,105,-1,technician,unknown,secondary,married,no,no
24026,57,42,29,68,-1,retired,cellular,tertiary,married,no,no
37353,30,186,13,390,-1,admin.,cellular,secondary,single,no,no
4611,36,360,20,271,-1,management,unknown,secondary,single,no,no
26655,43,28,20,73,-1,management,cellular,tertiary,married,no,no
2310,49,265,12,274,-1,technician,unknown,secondary,divorced,no,no
31737,20,8860,7,98,-1,student,cellular,unknown,single,no,no
42576,32,718,29,155,197,management,cellular,tertiary,single,no,yes
19918,45,4877,8,172,-1,management,cellular,tertiary,married,no,no
14138,52,5,11,94,-1,services,cellular,secondary,married,no,no
3109,50,-52,14,166,-1,entrepreneur,unknown,tertiary,married,no,no
20327,32,1086,11,379,-1,management,cellular,tertiary,married,no,no
39962,30,2694,3,192,-1,management,cellular,tertiary,married,no,no
44452,28,1530,5,98,-1,management,cellular,tertiary,single,no,no
26697,31,1167,20,279,-1,services,cellular,secondary,married,no,no
16910,27,41,25,803,-1,technician,cellular,secondary,single,no,no
5497,30,501,23,209,-1,management,unknown,tertiary,single,no,no
39685,25,808,27,268,-1,management,cellular,tertiary,single,no,no
31320,50,388,11,203,-1,housemaid,cellular,secondary,married,no,yes
34653,45,251,5,304,259,admin.,cellular,secondary,married,no,no
43192,40,7968,2,263,180,unemployed,cellular,tertiary,single,no,yes
41848,50,469,16,170,183,management,cellular,tertiary,married,no,yes
36599,37,-106,12,690,-1,blue-collar,cellular,primary,married,no,yes
19911,45,827,8,201,-1,blue-collar,cellular,secondary,married,no,no
1421,34,1601,8,650,-1,management,unknown,tertiary,married,no,no
41193,62,0,20,158,-1,self-employed,cellular,secondary,divorced,no,yes
44261,34,1279,22,174,160,technician,cellular,secondary,single,no,yes
21267,45,1621,18,122,-1,services,cellular,secondary,married,no,no
18993,43,0,4,1488,-1,technician,cellular,tertiary,married,no,yes
12610,46,655,4,68,-1,management,unknown,tertiary,single,no,no
23420,48,0,27,203,-1,management,cellular,tertiary,married,no,no
29430,53,6112,3,211,-1,blue-collar,cellular,secondary,married,no,yes
43898,39,323,9,874,188,services,cellular,secondary,married,no,yes
28836,29,596,30,510,-1,unemployed,cellular,secondary,married,no,no
24518,56,588,17,303,-1,services,cellular,primary,divorced,no,no
36211,48,1080,11,197,-1,blue-collar,cellular,primary,married,no,no
27852,48,0,28,142,-1,technician,cellular,secondary,married,no,no
21739,57,81,19,118,-1,retired,cellular,secondary,married,no,no
3645,39,-176,15,156,-1,self-employed,unknown,tertiary,married,no,no
11432,50,1179,19,30,-1,blue-collar,unknown,primary,married,no,no
42318,56,870,16,257,-1,management,cellular,primary,married,no,yes
37750,55,-966,14,104,-1,retired,cellular,primary,married,no,no
20586,34,0,12,117,-1,self-employed,cellular,tertiary,married,no,no
26264,40,572,20,67,91,technician,cellular,secondary,single,no,no
11483,47,823,19,191,-1,housemaid,unknown,primary,married,no,no
5522,32,736,23,700,-1,blue-collar,unknown,secondary,married,no,no
25898,46,1410,19,93,189,entrepreneur,cellular,tertiary,single,no,no
43314,70,3782,16,618,-1,retired,cellular,primary,married,no,no
19125,46,664,5,295,-1,admin.,cellular,secondary,married,no,no
29396,31,3295,2,845,-1,management,cellular,tertiary,single,no,no
7430,29,404,29,286,-1,technician,unknown,secondary,single,no,no
25098,38,4,18,71,-1,admin.,cellular,tertiary,single,no,no
43661,32,2976,10,269,94,technician,cellular,tertiary,married,no,no
13957,54,136,10,151,-1,technician,cellular,secondary,divorced,no,no
12583,34,0,3,746,-1,blue-collar,unknown,primary,married,no,no
27952,36,0,28,142,-1,admin.,cellular,secondary,single,no,no
4809,31,8629,21,27,-1,management,unknown,secondary,married,no,no
6946,32,73,28,545,-1,admin.,unknown,secondary,single,no,no
11448,41,3622,19,1135,-1,blue-collar,unknown,secondary,divorced,no,yes
44963,37,1403,9,14,-1,blue-collar,unknown,secondary,married,no,no
33337,39,1524,20,567,-1,technician,cellular,tertiary,married,no,yes
19849,34,101,8,472,-1,management,cellular,tertiary,married,no,no
22186,39,564,21,86,-1,technician,cellular,secondary,married,no,no
5471,35,-413,23,178,-1,admin.,unknown,secondary,single,no,no
22431,36,1520,22,101,-1,management,cellular,tertiary,single,no,no
37348,25,882,13,341,-1,self-employed,cellular,tertiary,single,no,no
11033,36,171,17,398,-1,management,unknown,tertiary,single,no,no
42102,70,3020,2,358,186,technician,telephone,secondary,married,no,no
23645,37,0,28,76,-1,technician,cellular,tertiary,married,no,no
23980,46,0,29,162,-1,blue-collar,telephone,unknown,married,no,no
9116,37,0,5,80,-1,technician,unknown,secondary,single,no,no
13134,30,-145,8,154,-1,student,cellular,unknown,single,no,no
17621,42,2534,29,105,-1,admin.,cellular,secondary,single,no,no
24987,39,5009,18,255,126,management,cellular,tertiary,divorced,no,no
6191,56,-663,27,243,-1,retired,unknown,secondary,divorced,no,no
43165,28,1925,26,139,93,student,cellular,secondary,single,no,no
492,36,0,6,337,-1,blue-collar,unknown,secondary,married,no,no
17337,34,0,28,1025,-1,technician,telephone,secondary,married,no,no
40984,56,616,13,293,105,management,cellular,tertiary,married,no,yes
43891,31,877,9,192,93,management,cellular,tertiary,married,no,yes
6878,25,-65,28,129,-1,entrepreneur,unknown,primary,single,no,no
20618,50,258,12,246,-1,management,cellular,tertiary,married,no,no
29556,37,1116,3,18,201,technician,cellular,secondary,married,no,no
7588,50,1093,30,319,-1,technician,unknown,secondary,married,no,no
3604,31,0,15,24,-1,unemployed,unknown,primary,single,no,no
5992,31,27,26,109,-1,blue-collar,unknown,secondary,married,no,no
32152,39,649,15,668,-1,blue-collar,cellular,secondary,single,no,yes
24098,38,385,28,154,-1,management,telephone,tertiary,married,no,yes
12768,45,268,7,96,-1,technician,cellular,secondary,married,no,no
7608,58,1874,30,103,-1,retired,unknown,secondary,married,no,no
31759,49,519,8,98,-1,management,cellular,tertiary,married,no,no
21838,52,-33,20,257,-1,technician,cellular,secondary,married,no,no
41784,49,197,13,404,68,admin.,cellular,secondary,married,no,no
27092,58,183,21,167,-1,unemployed,cellular,tertiary,married,no,no
38925,32,687,18,154,-1,services,cellular,secondary,single,yes,no
13144,51,3604,8,287,-1,management,telephone,tertiary,married,no,no
15491,26,341,18,225,-1,blue-collar,cellular,secondary,single,no,no
33359,44,3060,20,87,151,blue-collar,cellular,secondary,married,no,no
18881,49,5223,4,86,-1,management,cellular,tertiary,divorced,no,no
27512,30,2734,21,459,-1,technician,cellular,secondary,single,no,yes
15269,55,0,17,1303,-1,housemaid,cellular,primary,married,no,yes
32591,39,561,17,88,-1,blue-collar,cellular,primary,single,no,no
38741,56,6503,18,27,-1,services,cellular,secondary,married,no,no
17561,58,407,29,145,-1,management,cellular,secondary,married,no,no
33607,54,489,20,280,287,blue-collar,cellular,primary,married,no,no
8004,49,294,2,230,-1,self-employed,unknown,secondary,married,no,no
27110,39,694,21,44,-1,blue-collar,cellular,primary,married,no,no
23324,47,209,27,77,-1,blue-collar,cellular,primary,married,no,no
39105,30,694,18,599,306,blue-collar,cellular,unknown,single,no,no
28968,36,812,2,138,-1,services,cellular,secondary,married,no,no
38659,40,187,15,53,-1,blue-collar,cellular,secondary,married,no,no
1083,31,251,7,212,-1,blue-collar,unknown,primary,married,no,no
19826,36,369,8,75,-1,management,cellular,tertiary,married,no,no
37208,34,0,13,324,-1,management,cellular,tertiary,married,no,no
33893,59,1116,30,353,-1,retired,cellular,unknown,married,no,no
29892,32,6172,4,93,-1,technician,cellular,secondary,married,no,no
32011,33,91,14,283,-1,blue-collar,cellular,secondary,married,no,no
14867,28,272,16,183,-1,technician,cellular,secondary,married,no,no
13421,57,0,9,45,-1,blue-collar,cellular,secondary,married,no,no
28895,35,1721,30,103,-1,admin.,telephone,secondary,single,no,no
43066,35,681,18,737,561,management,cellular,tertiary,single,no,yes
23099,33,362,26,160,-1,technician,cellular,secondary,married,no,no
9289,47,3460,5,394,-1,blue-collar,unknown,unknown,married,no,no
16264,57,19,23,158,-1,technician,cellular,primary,married,no,no
26914,40,87,21,116,113,services,cellular,secondary,married,no,no
36343,48,7985,11,232,347,blue-collar,cellular,secondary,married,no,no
5634,46,-143,23,1034,-1,admin.,unknown,secondary,married,no,no
10748,51,2967,17,83,-1,admin.,unknown,secondary,married,no,no
37723,42,142,14,11,-1,blue-collar,cellular,primary,married,no,no
34260,31,6495,4,383,35,management,cellular,tertiary,single,no,no
36840,54,143,12,278,309,blue-collar,cellular,secondary,married,no,no
30214,36,3270,5,44,-1,technician,telephone,secondary,divorced,no,no
2354,48,86,13,98,-1,entrepreneur,unknown,secondary,married,no,no
32586,36,670,17,122,343,technician,cellular,tertiary,single,no,no
74,43,1937,5,181,-1,technician,unknown,secondary,married,no,no
38164,34,-257,15,160,368,blue-collar,cellular,secondary,married,no,no
31903,35,898,9,214,-1,admin.,cellular,secondary,married,no,yes
26924,30,4925,21,86,-1,admin.,cellular,secondary,single,no,no
22132,53,2295,21,65,-1,blue-collar,cellular,primary,married,no,no
24513,38,0,17,213,-1,management,cellular,tertiary,single,no,no
15114,30,21,17,49,-1,services,cellular,secondary,divorced,no,no
17247,28,111,28,230,-1,management,cellular,tertiary,single,no,no
