ids,age,balance,day,duration,pdays,job,contact,marital,default,y
11308,58,5680,18,114,-1,management,unknown,married,no,no
7932,27,-79,30,385,-1,blue-collar,unknown,single,no,no
23736,59,1425,28,299,-1,retired,cellular,married,no,no
44298,33,2297,27,527,-1,services,cellular,single,no,yes
28488,58,1298,29,522,245,blue-collar,cellular,married,no,no
38288,31,154,15,454,-1,blue-collar,cellular,married,no,no
31939,28,229,9,1042,315,management,cellular,divorced,no,yes
29221,61,893,2,324,-1,housemaid,telephone,single,no,no
10648,59,416,16,92,-1,blue-collar,unknown,married,no,no
27854,53,529,28,558,-1,technician,cellular,married,no,no
2193,43,-63,12,160,-1,blue-collar,unknown,married,no,no
16271,56,2370,23,376,-1,retired,cellular,divorced,no,no
9848,57,5553,9,589,-1,blue-collar,unknown,married,no,no
22155,33,15,21,97,-1,technician,cellular,married,no,no
13020,25,495,7,131,-1,blue-collar,cellular,single,no,no
38431,41,6000,15,217,178,self-employed,cellular,married,no,no
26077,31,395,19,196,117,services,telephone,married,no,no
1419,32,214,8,190,-1,blue-collar,unknown,married,no,no
22919,51,9864,26,69,-1,management,cellular,married,no,no
31791,38,3234,8,281,141,technician,cellular,married,no,no
5182,49,1568,21,206,-1,blue-collar,unknown,married,no,no
41652,45,4068,30,314,41,housemaid,cellular,married,no,no
19135,59,1035,5,223,-1,retired,cellular,married,no,no
35057,33,3935,6,765,342,management,cellular,married,no,yes
41580,31,64,15,208,105,student,cellular,single,no,no
20015,31,10088,8,72,-1,management,cellular,married,no,no
19989,38,484,8,173,-1,management,cellular,married,no,no
5759,34,-563,26,252,-1,blue-collar,unknown,married,no,no
4865,34,1129,21,103,-1,self-employed,unknown,single,no,no
37086,41,925,13,43,-1,blue-collar,telephone,single,no,no
42855,34,0,3,146,91,technician,cellular,married,no,no
33012,35,362,17,54,-1,technician,cellular,single,no,no
34214,34,14,4,47,-1,management,telephone,single,no,no
44904,48,334,28,600,92,management,cellular,single,no,yes
26582,34,3035,20,1166,-1,management,cellular,single,no,no
23394,33,1940,27,46,-1,technician,cellular,married,no,no
23590,44,65,28,53,-1,technician,telephone,married,no,no
33839,36,531,28,151,-1,housemaid,cellular,married,no,no
16753,32,0,24,151,-1,admin.,cellular,married,no,no
28064,37,51,28,2150,-1,technician,cellular,divorced,no,no
30735,27,691,6,357,-1,services,cellular,single,no,no
26696,49,-471,20,77,185,unemployed,cellular,married,no,no
11601,48,7,19,354,-1,technician,unknown,married,no,no
23042,48,0,26,204,-1,management,cellular,married,no,no
33410,28,967,20,174,334,management,cellular,single,no,no
23989,42,-401,29,145,-1,technician,telephone,married,no,no
6809,32,642,28,71,-1,admin.,unknown,single,no,no
3759,50,556,16,130,-1,entrepreneur,unknown,married,no,no
23814,38,332,29,73,-1,technician,cellular,single,no,no
22819,31,0,25,101,-1,management,cellular,single,no,no
14312,43,-416,14,80,-1,services,cellular,married,no,no
10561,56,3708,16,210,-1,retired,unknown,married,no,no
13412,33,0,9,389,-1,admin.,cellular,married,no,no
6189,23,345,27,330,-1,admin.,unknown,single,no,no
39238,27,294,18,466,-1,blue-collar,cellular,single,no,no
19554,35,175,7,257,-1,management,cellular,married,no,no
17540,59,0,29,604,-1,admin.,cellular,divorced,no,no
33770,35,8,23,93,-1,management,cellular,married,no,yes
11894,36,79,20,9,-1,blue-collar,unknown,single,no,no
15501,33,114,18,207,-1,management,cellular,married,no,no
30085,30,57,4,153,-1,management,cellular,single,no,no
11952,53,57,20,4,-1,blue-collar,unknown,married,no,no
16278,46,1287,23,229,-1,blue-collar,cellular,married,no,no
27312,39,529,21,673,-1,unemployed,cellular,married,no,no
11593,37,121,19,89,-1,management,unknown,married,no,no
36803,37,335,12,107,368,services,cellular,married,no,no
7634,37,-510,30,461,-1,blue-collar,unknown,married,no,no
10750,46,538,17,118,-1,management,unknown,single,no,no
8422,40,-605,3,143,-1,blue-collar,unknown,married,no,no
42327,62,298,17,709,-1,retired,cellular,married,no,yes
12688,38,222,7,164,-1,blue-collar,cellular,married,no,no
29018,36,-207,2,83,-1,admin.,cellular,single,no,no
6490,43,2344,27,111,-1,technician,unknown,married,no,no
14679,31,0,15,275,-1,blue-collar,telephone,married,no,no
10981,48,306,17,314,-1,admin.,unknown,married,no,no
37681,35,341,14,345,-1,services,cellular,married,no,yes
44914,43,625,30,175,-1,blue-collar,unknown,married,no,no
6966,57,327,28,74,-1,unknown,unknown,married,no,no
22123,30,9,21,129,-1,technician,cellular,married,no,no
26531,53,8112,20,64,-1,self-employed,cellular,divorced,no,no
12555,40,1155,3,251,-1,services,unknown,divorced,no,no
28706,35,364,30,162,205,technician,cellular,single,no,no
23783,36,216,29,80,-1,technician,cellular,married,no,no
34698,30,61,5,36,165,management,telephone,single,no,no
19369,32,1423,6,1249,-1,self-employed,cellular,married,no,yes
9755,58,5,9,412,-1,management,unknown,divorced,no,no
19522,46,4023,7,131,-1,technician,cellular,married,no,no
11431,43,1113,19,477,-1,admin.,unknown,married,no,no
39142,27,598,18,309,-1,technician,cellular,single,no,no
3592,45,-237,15,71,-1,technician,unknown,married,no,no
44448,41,1092,5,736,-1,management,cellular,married,no,yes
3345,60,3820,15,186,-1,blue-collar,unknown,married,no,no
34097,35,495,30,266,87,management,cellular,married,no,yes
23655,35,75,28,9,-1,technician,cellular,married,no,no
16141,40,995,22,96,-1,management,cellular,married,no,no
11581,28,182,19,153,-1,blue-collar,unknown,married,no,no
15031,35,0,17,80,-1,admin.,cellular,married,no,no
35671,56,2313,8,293,364,technician,cellular,married,no,no
28250,34,303,29,50,195,management,cellular,married,no,no
18385,57,340,31,167,-1,admin.,cellular,married,no,no
36553,55,-14,12,82,-1,technician,cellular,married,no,no
8406,21,2062,3,103,-1,unemployed,unknown,married,no,no
37539,51,934,14,164,-1,entrepreneur,cellular,married,no,no
44979,24,1809,11,165,95,student,cellular,single,no,yes
2555,29,17,13,31,-1,blue-collar,unknown,divorced,no,no
18937,54,537,4,226,-1,blue-collar,cellular,married,no,no
6704,42,1820,28,202,-1,blue-collar,unknown,divorced,no,no
23275,34,-552,27,312,-1,technician,cellular,single,no,no
11779,57,9311,20,485,-1,admin.,unknown,married,no,no
42630,30,2166,12,316,-1,technician,cellular,married,no,yes
3564,44,2984,15,770,-1,management,unknown,married,no,no
4144,53,10,19,73,-1,blue-collar,unknown,married,no,no
34057,37,57,30,96,84,management,cellular,married,no,no
32664,44,228,17,273,343,blue-collar,cellular,married,no,no
20798,31,363,13,94,-1,management,cellular,single,no,no
19491,39,4765,7,108,-1,technician,cellular,married,no,no
39791,49,1684,1,412,-1,technician,cellular,married,no,yes
40657,80,2994,6,320,-1,retired,cellular,married,no,no
8057,28,1076,2,537,-1,admin.,unknown,single,no,no
38471,30,340,15,136,361,management,cellular,single,no,no
41680,30,613,1,214,-1,admin.,cellular,single,no,no
44912,28,390,29,845,232,management,cellular,single,no,yes
2257,23,1104,12,120,-1,admin.,unknown,single,no,no
478,37,140,6,310,-1,admin.,unknown,single,no,no
30259,42,1628,5,119,195,blue-collar,cellular,single,no,no
23828,45,1186,29,25,-1,management,cellular,married,no,no
27798,28,1096,28,81,-1,student,cellular,single,no,no
8656,28,5611,3,340,-1,blue-collar,unknown,married,no,no
12965,50,223,7,264,-1,entrepreneur,cellular,divorced,no,no
33923,33,5969,30,110,83,student,cellular,single,no,no
785,42,221,7,720,-1,management,unknown,divorced,no,no
26705,37,33,20,106,167,blue-collar,cellular,divorced,no,no
12990,28,-228,7,164,-1,self-employed,cellular,married,no,no
4789,39,4025,21,162,-1,management,unknown,single,no,no
26234,35,935,20,71,176,self-employed,cellular,single,no,no
14176,59,3812,11,498,-1,retired,telephone,married,no,no
41804,45,8692,14,108,-1,housemaid,cellular,married,no,no
43623,29,3528,4,104,208,admin.,cellular,single,no,no
28924,62,973,2,326,-1,technician,cellular,married,no,yes
9522,45,5287,6,252,-1,housemaid,unknown,single,no,no
12539,48,474,3,414,-1,blue-collar,unknown,married,no,no
11172,55,5836,18,192,-1,management,unknown,married,no,no
27905,36,586,28,126,-1,admin.,cellular,married,no,no
20,28,723,5,262,-1,blue-collar,unknown,married,no,no
43204,32,354,4,177,133,management,cellular,single,no,yes
16812,54,148,24,42,-1,management,cellular,married,no,no
13772,38,-475,10,234,-1,technician,cellular,married,no,no
8274,42,-887,2,349,-1,technician,unknown,married,no,no
13389,42,0,9,98,-1,management,cellular,married,no,no
31113,31,2332,17,228,-1,services,cellular,single,no,no
11759,47,1917,20,39,-1,self-employed,unknown,married,no,no
11027,38,1610,17,76,-1,services,unknown,single,no,no
20745,36,59,13,526,-1,management,cellular,divorced,no,yes
26517,47,2,20,661,190,blue-collar,cellular,married,no,no
14383,30,0,14,768,-1,blue-collar,cellular,single,no,no
24492,38,425,17,240,181,management,cellular,married,no,no
633,33,85,6,262,-1,services,unknown,married,no,no
8379,46,231,3,117,-1,technician,unknown,married,no,no
34340,57,1458,4,89,-1,retired,telephone,married,no,no
16116,36,348,22,307,-1,management,cellular,married,no,no
987,42,157,7,650,-1,entrepreneur,unknown,married,no,no
27420,36,7,21,20,-1,management,unknown,single,no,no
43627,37,565,5,329,6,management,cellular,married,no,no
17718,59,1069,29,85,-1,management,cellular,married,no,no
5218,33,3132,23,350,-1,management,unknown,married,no,no
20097,34,50,11,106,-1,technician,cellular,married,no,no
6316,39,-999,27,313,-1,management,unknown,divorced,no,no
38204,30,278,15,148,-1,admin.,cellular,single,no,no
41275,64,380,25,479,-1,retired,cellular,married,no,yes
15443,28,24,18,415,-1,admin.,cellular,single,no,yes
1299,24,777,8,131,-1,technician,unknown,single,no,no
22664,60,155,25,115,-1,retired,cellular,married,no,no
44516,70,324,11,632,308,retired,cellular,married,no,yes
26619,49,7426,20,65,-1,admin.,telephone,single,no,no
21043,31,2227,14,95,-1,management,cellular,single,no,no
13015,25,-55,7,242,-1,technician,cellular,single,no,no
31349,68,518,17,74,-1,retired,cellular,single,no,no
40001,50,268,3,74,90,management,cellular,married,no,no
34620,34,-258,5,259,-1,services,cellular,divorced,no,no
9622,39,158,6,354,-1,services,unknown,single,no,no
24699,37,5115,17,1210,171,technician,cellular,married,no,yes
40374,79,723,22,295,-1,retired,telephone,married,no,no
5278,31,-32,23,157,-1,services,unknown,single,no,no
38721,33,-63,15,126,350,blue-collar,cellular,married,no,no
33025,56,1686,17,100,-1,blue-collar,telephone,married,no,no
43833,33,1388,31,158,202,management,cellular,married,no,no
4176,34,221,19,343,-1,services,unknown,divorced,no,no
19109,43,2126,5,92,-1,services,cellular,married,no,no
15007,50,1832,17,80,-1,blue-collar,cellular,married,no,no
33787,32,314,23,91,156,admin.,cellular,single,no,no
42583,36,629,29,109,246,technician,cellular,married,no,no
13641,53,-139,9,328,-1,management,cellular,married,no,no
10389,54,734,12,124,-1,blue-collar,unknown,married,no,no
42209,63,3579,11,93,-1,retired,telephone,married,no,no
27058,35,202,21,175,-1,technician,cellular,married,no,no
15363,29,1,18,167,-1,self-employed,cellular,married,no,no
25654,51,4143,19,171,-1,technician,cellular,divorced,no,no
11218,50,1019,18,76,-1,admin.,unknown,married,no,no
7793,31,646,30,294,-1,technician,unknown,divorced,no,no
22759,33,430,25,250,-1,technician,cellular,married,no,no
35498,39,411,7,17,-1,technician,cellular,divorced,no,no
23524,43,0,28,331,-1,management,cellular,single,no,no
30910,30,270,9,123,-1,admin.,cellular,single,no,yes
40266,26,617,15,157,-1,admin.,cellular,single,no,no
15470,33,0,18,351,-1,services,cellular,married,no,no
6172,27,1475,27,472,-1,admin.,unknown,married,no,no
26373,30,2153,20,29,-1,technician,telephone,single,no,no
19123,46,13118,5,414,-1,services,cellular,married,no,no
18625,49,755,31,1212,-1,management,cellular,divorced,no,yes
6216,41,33,27,82,-1,services,unknown,married,no,no
44117,43,2501,9,582,161,self-employed,cellular,married,no,no
24544,40,28,17,48,-1,services,telephone,married,no,no
33114,41,563,20,142,348,blue-collar,cellular,married,no,no
30546,29,54,5,251,-1,entrepreneur,cellular,single,no,no
11340,44,20541,18,501,-1,services,unknown,divorced,no,no
31821,50,5043,8,201,-1,management,cellular,married,no,no
21013,47,2836,14,10,-1,technician,cellular,divorced,no,no
13087,32,642,8,524,-1,blue-collar,cellular,married,no,no
25444,48,571,19,77,-1,management,cellular,married,no,no
32290,34,1534,16,156,147,management,cellular,single,no,no
7771,38,2548,30,60,-1,management,unknown,married,no,no
9364,36,1012,6,399,-1,blue-collar,unknown,single,no,no
23085,41,236,26,72,-1,management,cellular,single,no,no
17662,58,673,29,28,-1,technician,telephone,married,no,no
145,33,22,5,71,-1,services,unknown,married,no,no
38513,30,3,15,42,297,blue-collar,cellular,married,no,no
16373,27,0,23,435,-1,housemaid,cellular,married,no,no
16596,37,-204,24,467,-1,entrepreneur,cellular,married,no,no
42892,61,175,4,79,183,management,telephone,married,no,no
33381,32,3052,20,253,151,admin.,cellular,married,no,no
30555,43,375,5,193,199,admin.,cellular,single,no,no
43836,26,1064,31,113,-1,unemployed,unknown,single,no,no
12739,37,1523,7,316,-1,self-employed,cellular,married,no,no
6871,50,-568,28,860,-1,technician,unknown,married,no,no
5998,49,-215,26,155,-1,technician,unknown,married,no,no
17416,30,39,28,101,-1,admin.,cellular,married,no,no
15802,35,475,21,936,-1,entrepreneur,cellular,single,no,no
36846,50,5816,12,217,175,admin.,telephone,single,no,no
9971,34,4343,9,85,-1,entrepreneur,unknown,married,no,no
11645,45,0,20,50,-1,entrepreneur,unknown,married,no,no
36989,39,942,13,564,265,management,cellular,married,no,no
5367,28,56,23,66,-1,blue-collar,unknown,single,no,no
30663,36,510,6,258,-1,unemployed,cellular,divorced,no,no
16427,48,329,23,85,-1,blue-collar,telephone,married,no,no
5478,31,701,23,301,-1,admin.,unknown,single,no,no
35585,33,0,7,172,-1,services,cellular,married,no,no
1237,55,84,8,166,-1,technician,unknown,married,no,no
27680,56,1521,21,19,179,blue-collar,cellular,married,no,no
5736,36,125,26,172,-1,admin.,unknown,divorced,no,no
14139,42,484,11,144,-1,management,cellular,married,no,no
20284,43,3723,11,134,-1,technician,cellular,married,no,no
29538,58,835,3,296,-1,blue-collar,telephone,divorced,no,no
5170,34,336,21,713,-1,blue-collar,unknown,married,no,no
20658,49,-96,12,252,-1,technician,cellular,divorced,no,no
15291,34,652,18,50,-1,technician,cellular,married,no,no
39705,38,2442,27,161,100,technician,cellular,single,no,no
12996,58,282,7,78,-1,retired,cellular,single,no,no
5980,28,541,26,157,-1,technician,unknown,single,no,no
12360,47,1160,27,59,-1,services,unknown,married,no,no
38038,47,-169,14,172,310,blue-collar,cellular,married,no,no
32002,52,543,13,211,-1,blue-collar,cellular,married,no,no
10068,48,1637,11,305,-1,technician,unknown,married,no,no
18560,52,171,31,223,-1,services,cellular,married,no,no
5947,40,1327,26,76,-1,admin.,unknown,married,no,no
34699,29,2799,5,371,-1,management,cellular,single,no,no
31561,31,695,3,314,318,services,cellular,single,no,no
25777,53,2818,19,131,126,technician,cellular,married,no,no
15854,34,5,21,59,-1,services,cellular,married,no,no
4944,36,502,21,509,-1,management,unknown,married,no,no
41020,45,2067,13,393,462,management,cellular,single,no,yes
4819,32,0,21,91,-1,management,unknown,married,no,no
44895,34,812,27,156,279,management,cellular,married,no,no
2664,40,598,13,69,-1,blue-collar,unknown,married,no,no
36732,33,2858,12,175,298,management,cellular,married,no,no
9199,59,3694,5,21,-1,management,unknown,married,no,no
23755,49,592,28,133,-1,blue-collar,cellular,married,no,no
18402,39,284,31,180,-1,retired,telephone,divorced,no,no
2095,31,286,12,177,-1,technician,unknown,married,no,no
41969,76,4112,23,282,-1,retired,telephone,married,no,yes
40615,57,1660,4,642,-1,management,cellular,married,no,yes
31796,52,821,8,426,-1,services,cellular,married,no,no
10034,49,59,9,154,-1,blue-collar,unknown,married,no,no
18029,29,1082,30,77,-1,housemaid,cellular,married,no,no
8157,50,669,2,88,-1,technician,unknown,married,no,no
28958,22,148,2,928,-1,student,cellular,single,no,no
21686,60,420,19,245,-1,retired,cellular,married,no,no
44427,28,970,4,297,-1,student,telephone,single,no,no
36530,41,164,12,150,330,blue-collar,cellular,married,no,no
27729,59,2143,28,59,268,management,cellular,married,no,no
695,44,1631,6,346,-1,entrepreneur,unknown,married,no,no
29758,27,-437,4,352,216,technician,cellular,single,no,no
20147,48,3886,11,297,-1,blue-collar,cellular,married,no,no
3525,43,421,15,298,-1,blue-collar,unknown,single,no,no
8689,39,2615,3,88,-1,blue-collar,unknown,married,no,no
39152,46,145,18,236,-1,entrepreneur,cellular,married,no,no
16692,33,990,24,1491,-1,management,cellular,divorced,no,yes
16200,34,-7,22,143,-1,blue-collar,cellular,married,yes,no
45126,54,876,27,269,541,technician,cellular,married,no,yes
18417,35,-218,31,123,-1,admin.,cellular,divorced,no,no
25908,33,2293,19,457,-1,housemaid,cellular,married,no,no
7858,58,1025,30,199,-1,blue-collar,unknown,married,no,no
16698,47,751,24,408,-1,self-employed,cellular,married,no,no
35156,31,253,7,157,349,self-employed,cellular,single,no,no
31671,63,2734,7,72,-1,retired,cellular,married,no,no
23958,48,-254,29,134,-1,blue-collar,cellular,married,no,no
35064,55,6205,6,233,-1,admin.,cellular,married,no,no
25352,37,960,18,50,-1,admin.,telephone,married,no,no
21563,45,740,19,109,-1,admin.,cellular,married,no,no
15280,34,21,18,74,-1,management,cellular,single,no,no
37936,49,1039,14,156,178,blue-collar,cellular,married,no,no
45193,28,159,16,449,33,self-employed,cellular,single,no,yes
28620,31,0,29,138,164,technician,cellular,divorced,no,no
8348,41,412,3,154,-1,services,unknown,married,no,no
30006,59,616,4,253,215,blue-collar,cellular,married,no,no
38215,45,215,15,14,-1,admin.,cellular,married,no,no
25679,31,69,19,640,-1,blue-collar,cellular,married,no,no
14219,29,93,11,161,-1,admin.,cellular,married,no,no
30954,36,115,9,71,-1,unemployed,cellular,single,no,no
9133,53,3107,5,152,-1,services,unknown,divorced,no,no
15677,34,130,21,156,-1,blue-collar,cellular,married,no,no
24453,39,0,17,106,-1,admin.,cellular,married,no,no
25689,32,524,19,100,106,technician,cellular,married,no,no
11789,55,5,20,108,-1,retired,unknown,married,no,no
41049,54,1778,14,319,268,retired,cellular,married,no,no
3588,40,1231,15,184,-1,management,unknown,married,no,no
19833,35,82,8,507,-1,management,cellular,married,no,yes
25171,34,10031,18,65,-1,management,cellular,married,no,no
10445,40,991,12,316,-1,unemployed,unknown,divorced,no,no
11898,54,1323,20,47,-1,self-employed,unknown,divorced,no,no
35120,35,802,6,686,-1,management,cellular,married,no,yes
31874,34,159,9,150,275,management,cellular,married,no,no
2481,48,1199,13,76,-1,services,unknown,married,no,no
34232,22,897,4,98,89,admin.,cellular,single,no,no
43875,56,699,7,54,-1,admin.,unknown,married,no,no
22473,48,2939,22,91,-1,management,cellular,divorced,no,no
15052,45,668,17,391,-1,management,cellular,married,no,no
41355,63,243,31,114,-1,retired,cellular,married,no,no
33486,33,328,20,72,264,blue-collar,cellular,married,no,no
15447,53,225,18,171,-1,blue-collar,cellular,married,no,no
25646,39,-233,19,249,-1,management,cellular,married,no,no
3736,30,484,16,356,-1,services,unknown,single,no,no
11879,42,396,20,47,-1,unemployed,unknown,married,no,no
28405,57,596,29,90,-1,admin.,cellular,married,no,no
21587,34,0,19,130,-1,technician,cellular,single,no,no
37617,39,49,14,566,370,blue-collar,cellular,married,no,no
11248,59,337,18,100,-1,blue-collar,unknown,married,no,no
28843,56,1454,30,479,-1,retired,telephone,married,no,no
36633,31,1801,12,306,-1,admin.,cellular,single,no,no
5221,37,363,23,110,-1,technician,unknown,single,no,no
106,47,151,5,190,-1,technician,unknown,married,no,no
23094,45,434,26,76,-1,admin.,cellular,married,no,no
2967,37,0,14,93,-1,technician,unknown,married,yes,no
16324,38,23,23,194,-1,technician,cellular,single,no,no
11152,44,1147,18,23,-1,blue-collar,unknown,married,no,no
39365,45,397,22,582,95,admin.,cellular,divorced,no,yes
3119,44,-295,14,303,-1,blue-collar,unknown,married,no,no
6261,30,1534,27,596,-1,technician,unknown,single,no,no
40055,42,2665,4,280,126,management,cellular,married,no,yes
41895,63,12067,20,2187,-1,retired,telephone,married,no,no
20101,53,618,11,73,-1,management,cellular,married,no,no
22497,50,82,22,101,-1,admin.,cellular,married,no,no
22483,58,701,22,137,-1,retired,cellular,married,no,no
26262,40,1194,20,99,-1,housemaid,cellular,divorced,no,no
30864,31,655,9,190,-1,services,cellular,married,no,no
40668,57,0,6,355,-1,services,cellular,single,no,yes
8161,35,26,2,277,-1,blue-collar,unknown,married,no,no
39442,29,265,25,304,-1,admin.,cellular,single,no,no
42491,36,925,14,321,189,management,cellular,married,no,yes
11959,36,1573,20,17,-1,admin.,unknown,divorced,no,no
24101,31,352,28,60,-1,admin.,telephone,married,no,no
8042,35,314,2,464,-1,blue-collar,unknown,married,no,no
34665,31,345,5,318,-1,technician,cellular,divorced,no,no
42862,29,95,3,172,-1,technician,cellular,married,no,yes
15155,28,416,17,345,-1,management,cellular,single,no,no
23400,32,725,27,53,-1,admin.,cellular,single,no,no
37059,45,0,13,43,-1,blue-collar,cellular,married,no,no
658,29,-150,6,328,-1,admin.,unknown,married,no,no
9999,42,8036,9,948,-1,technician,unknown,married,no,no
21839,39,2320,20,25,-1,management,cellular,married,no,no
12196,25,94,20,22,-1,blue-collar,unknown,single,no,no
42631,28,4579,12,409,-1,self-employed,cellular,single,no,yes
35548,39,1163,7,432,363,services,cellular,single,no,no
35595,46,-408,7,138,286,technician,telephone,married,no,no
10778,55,1498,17,345,-1,technician,unknown,married,no,no
22680,55,467,25,129,-1,blue-collar,cellular,married,no,no
39729,50,253,28,513,-1,management,cellular,married,no,yes
12285,49,57,25,151,-1,housemaid,unknown,married,no,no
24659,35,216,17,70,-1,admin.,cellular,married,no,no
12600,49,-37,4,191,-1,retired,unknown,married,no,no
1828,27,45,9,352,-1,blue-collar,unknown,single,no,no
31252,48,606,5,77,-1,management,cellular,married,no,no
17257,32,659,28,446,-1,technician,cellular,married,no,no
27567,46,149,21,1222,-1,management,cellular,married,no,yes
32244,38,1933,16,622,-1,admin.,cellular,married,no,no
16029,45,0,22,73,-1,admin.,cellular,married,no,no
4519,38,434,20,411,-1,services,unknown,married,no,no
38526,56,-458,15,406,296,retired,cellular,divorced,no,no
25469,50,0,19,126,-1,housemaid,cellular,divorced,no,no
43594,19,329,30,169,190,student,cellular,single,no,yes
3949,50,1906,16,174,-1,admin.,unknown,married,no,no
32308,30,9,16,323,-1,admin.,cellular,married,no,no
42155,34,527,4,272,-1,management,cellular,married,no,no
37990,30,378,14,566,-1,blue-collar,cellular,married,no,yes
16132,42,33,22,158,-1,technician,telephone,married,no,no
12331,44,-153,26,197,-1,technician,unknown,married,no,no
24148,59,6573,10,4918,-1,technician,telephone,married,no,no
13514,29,0,9,426,-1,admin.,cellular,divorced,yes,yes
18076,51,-160,30,118,-1,admin.,cellular,married,yes,no
17264,28,157,28,164,-1,admin.,cellular,married,no,no
26309,54,2960,20,83,-1,management,cellular,married,no,no
24851,46,4301,18,50,183,management,cellular,married,no,no
30973,42,49,9,7,-1,technician,cellular,single,no,no
35800,37,6815,8,92,172,management,cellular,married,no,no
39226,30,1814,18,207,-1,management,cellular,married,no,no
497,50,41,6,190,-1,blue-collar,unknown,divorced,no,no
21018,32,1038,14,128,-1,technician,cellular,single,no,no
41707,63,415,7,323,-1,retired,cellular,married,no,no
42553,47,1122,24,956,-1,management,cellular,married,no,no
19080,41,1409,5,138,-1,management,cellular,married,no,no
12158,42,21,20,9,-1,technician,unknown,divorced,no,no
38374,32,180,15,45,-1,services,telephone,married,no,no
42129,36,62,3,566,182,management,cellular,single,no,yes
21737,36,1840,19,61,-1,technician,cellular,married,no,no
38364,29,149,15,242,-1,blue-collar,cellular,married,no,no
43129,78,3219,24,151,-1,retired,cellular,divorced,no,yes
19302,48,483,6,119,-1,services,cellular,married,no,no
6092,47,48,27,27,-1,technician,unknown,divorced,no,no
214,54,-41,5,288,-1,blue-collar,unknown,married,no,no
15026,36,-633,17,106,-1,management,cellular,married,no,no
19249,35,146,6,720,-1,management,cellular,divorced,no,yes
1303,40,121,8,82,-1,management,unknown,married,no,no
20567,46,548,12,1181,-1,self-employed,cellular,married,no,yes
23702,41,475,28,49,-1,technician,cellular,divorced,no,no
23010,46,3,26,153,-1,blue-collar,cellular,married,no,no
35289,41,6596,7,192,168,blue-collar,cellular,married,no,no
8719,33,1165,4,462,-1,management,unknown,married,no,no
15911,30,874,22,93,-1,admin.,cellular,married,no,no
20299,40,32,11,55,-1,technician,cellular,married,yes,no
1915,34,359,9,154,-1,blue-collar,unknown,single,no,no
15846,25,289,21,127,-1,admin.,cellular,single,no,no
601,37,395,6,219,-1,blue-collar,unknown,married,no,no
5836,34,7216,26,143,-1,blue-collar,unknown,married,no,no
9508,40,2936,6,473,-1,services,unknown,single,no,no
42158,49,402,5,76,-1,technician,cellular,married,no,no
5143,36,342,21,88,-1,blue-collar,unknown,married,no,no
9342,30,1,6,63,-1,blue-collar,unknown,divorced,no,no
29070,28,33,2,271,-1,management,cellular,single,no,no
15770,59,5865,21,250,-1,management,cellular,married,no,no
40095,24,572,4,442,-1,unemployed,cellular,single,no,no
42416,69,344,4,55,-1,retired,cellular,divorced,no,no
10825,43,439,17,71,-1,management,unknown,married,no,no
1132,38,20,7,81,-1,blue-collar,unknown,single,no,no
18006,54,1383,30,622,-1,admin.,cellular,divorced,no,no
27418,40,1584,21,661,-1,management,telephone,married,no,no
39522,34,333,25,170,-1,management,cellular,married,no,no
35906,30,268,8,226,-1,services,cellular,single,no,no
28722,28,69,30,532,-1,student,cellular,single,no,yes
38438,27,-15,15,212,312,blue-collar,cellular,single,no,no
36220,29,340,11,21,-1,management,cellular,married,no,no
10424,38,10638,12,159,-1,management,unknown,divorced,no,no
5555,32,882,23,569,-1,admin.,unknown,married,no,no
40463,33,242,3,320,-1,student,telephone,single,no,no
24836,53,4856,18,151,-1,technician,cellular,divorced,no,no
40296,60,2196,15,318,-1,retired,cellular,married,no,no
5,35,231,5,139,-1,management,unknown,married,no,no
28955,34,0,2,327,-1,management,cellular,married,no,no
10380,47,3727,12,993,-1,housemaid,unknown,single,no,yes
43141,25,94,25,32,-1,services,unknown,single,no,no
9614,57,204,6,97,-1,technician,unknown,divorced,no,no
37357,35,1396,13,809,300,management,cellular,single,no,yes
13498,40,-253,9,177,-1,admin.,cellular,married,no,no
21321,34,0,18,431,-1,management,cellular,married,no,no
6676,53,45,28,171,-1,technician,unknown,divorced,no,no
29673,36,58,3,24,-1,technician,cellular,married,no,no
12323,30,526,26,677,-1,technician,unknown,married,no,yes
11805,47,2559,20,374,-1,self-employed,unknown,married,no,no
12548,34,-346,3,115,-1,technician,unknown,married,no,no
32615,33,48,17,303,-1,services,cellular,single,no,no
40795,34,-32,11,89,103,admin.,cellular,single,no,no
858,40,563,7,615,-1,blue-collar,unknown,married,no,no
13628,33,0,9,83,-1,blue-collar,telephone,single,no,no
4513,37,715,20,247,-1,management,unknown,single,no,no
43889,34,158,9,190,92,management,cellular,married,no,yes
14986,29,16,16,605,-1,management,cellular,married,no,no
38012,34,124,14,604,366,admin.,telephone,married,no,yes
24461,41,112,17,1081,131,technician,cellular,married,no,no
4055,37,654,19,594,-1,entrepreneur,unknown,single,no,no
24295,35,1718,17,74,167,technician,cellular,divorced,no,no
29283,38,2876,2,245,-1,unemployed,cellular,single,no,no
38246,31,699,15,282,277,technician,cellular,single,no,no
42509,59,8334,17,141,182,management,cellular,married,no,no
21438,38,276,18,92,-1,technician,cellular,divorced,no,no
36733,45,353,12,204,364,blue-collar,cellular,married,no,no
35641,31,-181,8,127,170,management,cellular,married,no,no
32364,36,2511,16,700,-1,technician,cellular,single,no,yes
19712,56,3149,7,142,-1,retired,cellular,married,no,no
