ids,age,balance,day,duration,pdays,job,contact,marital,default,y
36412,33,3499,11,143,356,technician,cellular,single,no,no
36415,31,240,11,254,-1,blue-collar,cellular,married,no,no
36417,35,6,11,204,348,technician,cellular,married,no,no
36418,49,1120,11,226,-1,admin.,telephone,married,no,no
36419,25,373,11,819,-1,student,cellular,single,no,yes
36420,49,-18,11,217,264,management,cellular,single,no,no
36421,37,0,11,217,-1,management,cellular,divorced,no,no
36422,38,279,11,379,-1,blue-collar,cellular,married,no,no
36424,32,271,11,271,-1,technician,cellular,single,no,no
36425,31,162,11,0,-1,entrepreneur,cellular,married,no,no
36426,50,388,11,258,329,entrepreneur,cellular,married,no,no
36427,37,555,11,180,-1,technician,cellular,single,no,no
36428,32,222,11,298,-1,blue-collar,cellular,married,no,no
36429,44,184,11,196,-1,blue-collar,cellular,single,no,no
36430,44,-497,11,115,370,admin.,cellular,single,no,no
36431,42,-523,11,327,-1,unemployed,cellular,married,no,no
36432,47,694,11,1001,-1,technician,cellular,divorced,no,no
36433,35,202,11,72,-1,blue-collar,cellular,married,no,no
36434,31,414,11,498,-1,management,cellular,married,no,no
36436,46,2603,11,50,277,blue-collar,cellular,married,no,no
36437,31,467,11,171,-1,technician,cellular,married,no,no
36439,51,-1137,11,567,325,admin.,telephone,married,no,no
36440,44,953,11,772,357,blue-collar,cellular,married,no,no
36441,42,83,11,120,-1,technician,cellular,married,no,no
36442,55,468,11,214,-1,self-employed,cellular,married,no,no
36443,39,763,11,877,300,management,cellular,married,no,yes
36444,55,-361,11,82,350,blue-collar,telephone,married,no,no
36445,37,1165,11,304,173,blue-collar,cellular,married,no,no
36446,27,297,11,273,-1,technician,cellular,single,no,no
36447,29,309,11,471,-1,blue-collar,cellular,single,no,no
36449,35,151,11,301,298,blue-collar,cellular,married,no,no
36451,52,-11,11,94,-1,management,cellular,married,no,no
36452,37,133,11,1388,-1,blue-collar,cellular,single,no,yes
36453,40,4136,11,508,173,housemaid,cellular,married,no,no
36454,36,2409,11,338,-1,services,telephone,single,no,no
36455,41,2067,11,208,325,blue-collar,cellular,married,no,no
36456,36,3064,11,1143,-1,services,telephone,married,no,no
36457,50,0,11,503,339,blue-collar,cellular,married,no,no
36458,47,3957,11,58,334,admin.,telephone,single,no,no
36459,50,50,11,142,-1,self-employed,cellular,married,no,no
36460,34,10,11,196,356,blue-collar,cellular,married,no,no
36461,56,141,11,63,370,services,cellular,divorced,no,no
36462,42,292,11,222,-1,services,cellular,married,no,no
36463,48,-551,11,168,-1,technician,cellular,single,no,no
36464,37,3975,11,163,-1,admin.,cellular,divorced,no,no
36466,32,473,11,72,361,management,cellular,single,no,no
36467,41,0,11,273,-1,blue-collar,cellular,married,no,no
36468,38,0,11,284,-1,blue-collar,cellular,single,no,no
36469,56,279,11,288,-1,admin.,cellular,divorced,no,no
36470,54,956,11,136,362,admin.,telephone,married,no,no
36472,26,249,11,445,371,student,cellular,single,no,no
36473,34,4714,11,123,-1,management,cellular,married,no,no
36474,35,847,11,85,-1,admin.,cellular,single,no,no
36475,31,1331,11,927,-1,admin.,cellular,married,no,no
36477,37,1388,12,66,356,blue-collar,telephone,single,no,no
36479,33,-253,12,89,-1,blue-collar,cellular,married,no,no
36480,31,-15,12,278,370,unemployed,cellular,single,no,no
36481,37,1415,12,214,-1,admin.,cellular,married,no,no
36483,36,-185,12,167,350,blue-collar,cellular,married,no,no
36485,47,600,12,8,-1,services,cellular,married,no,no
36486,36,109,12,200,370,blue-collar,telephone,single,no,no
36487,46,-1092,12,75,-1,admin.,cellular,married,no,no
36488,27,235,12,13,-1,technician,cellular,single,no,no
36489,39,2040,12,312,-1,services,cellular,married,no,no
36490,42,218,12,134,361,management,cellular,married,no,no
36491,40,16,12,34,347,technician,telephone,divorced,no,no
36492,56,190,12,15,351,blue-collar,cellular,divorced,no,no
36493,35,739,12,13,172,management,telephone,married,no,no
36494,46,2313,12,788,-1,blue-collar,cellular,married,no,no
36495,35,1077,12,25,-1,blue-collar,cellular,divorced,no,no
36496,55,1649,12,52,-1,blue-collar,cellular,married,no,no
36497,30,297,12,255,-1,services,cellular,single,no,no
36498,41,362,12,217,-1,management,cellular,married,no,no
36500,59,0,12,214,-1,services,cellular,married,no,no
36501,50,0,12,352,175,self-employed,telephone,married,no,no
36502,59,146,12,97,365,entrepreneur,cellular,married,no,no
36503,33,310,12,54,371,services,cellular,single,no,no
36504,54,0,12,77,341,blue-collar,cellular,married,no,no
36505,34,0,12,34,288,blue-collar,cellular,married,no,no
36506,41,-648,12,104,172,blue-collar,cellular,married,no,no
36507,41,4063,12,14,172,management,cellular,married,no,no
36508,39,0,12,15,-1,blue-collar,cellular,divorced,no,no
36509,53,70,12,11,-1,technician,telephone,married,no,no
36510,58,502,12,197,370,retired,cellular,married,no,no
36511,41,1734,12,151,343,retired,cellular,single,no,no
36512,39,2783,12,131,-1,admin.,cellular,married,no,no
36514,50,8648,12,731,176,retired,cellular,married,no,yes
36515,33,171,12,304,-1,retired,cellular,married,no,no
36516,36,-811,12,365,-1,admin.,cellular,divorced,no,yes
36517,54,87,12,20,350,technician,cellular,married,no,no
36518,54,0,12,11,-1,technician,telephone,married,no,no
36519,60,5789,12,50,-1,retired,cellular,married,no,no
36522,34,156,12,63,-1,management,cellular,married,no,no
36523,26,2182,12,42,292,student,cellular,single,no,no
36524,45,627,12,271,-1,services,cellular,married,no,no
36525,27,541,12,341,-1,blue-collar,cellular,single,no,no
36526,41,849,12,100,-1,blue-collar,cellular,married,no,no
36527,43,591,12,123,277,technician,cellular,married,no,no
36528,37,2364,12,40,-1,blue-collar,cellular,married,no,no
36529,54,11686,12,114,-1,admin.,cellular,married,no,no
36531,41,-277,12,431,-1,management,cellular,single,no,no
36532,50,65,12,11,-1,blue-collar,telephone,married,no,no
36534,34,165,12,99,370,retired,cellular,married,no,no
36535,46,1437,12,49,-1,admin.,cellular,married,no,no
36536,34,7279,12,882,-1,entrepreneur,cellular,married,no,yes
36537,35,-465,12,158,351,blue-collar,cellular,married,no,no
36539,40,780,12,206,357,blue-collar,cellular,married,no,no
36540,37,1148,12,259,-1,management,cellular,single,no,no
36541,41,254,12,25,309,blue-collar,cellular,married,no,no
36542,55,99,12,300,370,technician,cellular,single,no,no
36543,54,66,12,246,-1,self-employed,telephone,married,no,no
36544,43,238,12,178,-1,blue-collar,cellular,married,no,no
36545,41,194,12,201,-1,blue-collar,cellular,married,no,no
36546,60,860,12,318,-1,admin.,cellular,single,no,no
36547,48,561,12,214,358,services,cellular,single,no,no
36548,32,24,12,185,-1,services,cellular,married,no,no
36549,43,703,12,67,-1,management,cellular,married,no,no
36550,32,169,12,85,350,technician,cellular,married,no,no
36551,37,1655,12,178,175,management,cellular,divorced,no,no
36552,39,223,12,115,-1,admin.,cellular,divorced,no,no
36554,35,211,12,187,-1,services,cellular,married,no,no
36555,32,146,12,69,361,admin.,cellular,divorced,no,no
36557,42,335,12,580,-1,entrepreneur,cellular,divorced,no,yes
36558,44,2696,12,58,-1,management,cellular,divorced,no,no
36559,38,199,12,1203,306,housemaid,cellular,single,no,yes
36560,55,2102,12,64,371,blue-collar,cellular,married,no,no
36561,37,0,12,631,344,services,cellular,married,no,no
36562,39,25,12,658,351,services,cellular,married,no,yes
36563,46,278,12,207,306,technician,cellular,married,no,no
36564,32,1176,12,104,-1,blue-collar,cellular,married,no,no
36565,48,-110,12,942,-1,blue-collar,cellular,divorced,no,no
36566,34,7,12,377,357,services,cellular,married,no,no
36567,36,419,12,291,-1,admin.,telephone,married,no,no
36571,37,-487,12,358,260,technician,cellular,single,no,no
36572,38,1533,12,366,172,admin.,cellular,divorced,no,no
36574,36,168,12,52,-1,blue-collar,telephone,single,no,no
36576,34,439,12,347,-1,technician,cellular,married,no,no
36577,59,1635,12,48,-1,blue-collar,telephone,married,no,no
36578,32,-32,12,145,-1,blue-collar,cellular,married,no,no
36579,28,1119,12,74,-1,admin.,cellular,married,no,no
36580,30,112,12,451,349,management,cellular,single,no,no
36581,53,545,12,305,370,admin.,cellular,single,no,no
36582,42,88,12,53,-1,blue-collar,cellular,married,no,no
36583,39,167,12,612,-1,blue-collar,cellular,married,no,yes
36584,47,216,12,104,371,services,cellular,married,no,no
36585,54,349,12,176,175,retired,cellular,divorced,no,no
36586,52,23552,12,507,-1,management,cellular,married,no,no
36587,38,-90,12,242,-1,blue-collar,cellular,divorced,no,no
36589,43,1076,12,223,363,admin.,cellular,divorced,no,no
36590,45,491,12,63,370,blue-collar,cellular,married,no,no
36592,33,1034,12,23,295,entrepreneur,cellular,married,no,no
36594,34,1599,12,59,-1,blue-collar,cellular,single,no,no
36595,31,2,12,703,-1,admin.,cellular,married,no,yes
36596,31,2190,12,25,258,housemaid,telephone,married,no,no
36597,32,-410,12,179,-1,technician,cellular,married,no,no
36598,40,1729,12,85,-1,entrepreneur,cellular,married,no,no
36600,53,-108,12,11,175,blue-collar,cellular,married,no,no
36601,58,670,12,1272,-1,entrepreneur,cellular,married,no,yes
36603,31,63,12,256,-1,blue-collar,cellular,married,no,no
36604,50,289,12,300,-1,unemployed,cellular,married,no,no
36605,39,398,12,256,-1,blue-collar,cellular,married,no,no
36606,50,173,12,7,342,blue-collar,cellular,married,no,no
36607,36,687,12,43,347,management,cellular,single,no,no
36609,48,-361,12,1062,349,services,cellular,divorced,no,yes
36610,39,1403,12,429,-1,blue-collar,cellular,married,no,no
36612,31,17,12,296,-1,blue-collar,cellular,single,no,no
36615,48,1499,12,17,-1,services,cellular,single,no,no
36617,35,159,12,826,-1,blue-collar,cellular,married,no,yes
36618,29,135,12,245,356,entrepreneur,cellular,single,no,no
36619,34,2825,12,198,-1,services,cellular,married,no,no
36620,33,1794,12,360,173,blue-collar,cellular,single,no,no
36621,33,38,12,139,371,blue-collar,telephone,single,no,no
36622,30,90,12,232,-1,blue-collar,cellular,married,no,no
36623,40,1194,12,517,173,housemaid,cellular,divorced,no,no
36625,37,103,12,153,-1,blue-collar,cellular,married,no,no
36626,41,169,12,116,-1,technician,cellular,single,no,no
36627,41,1535,12,261,363,admin.,cellular,married,no,no
36628,38,1616,12,168,288,services,telephone,married,no,no
36629,24,1470,12,212,-1,blue-collar,cellular,married,no,no
36630,29,7,12,69,-1,blue-collar,cellular,married,no,no
36631,40,106,12,23,370,blue-collar,cellular,married,no,no
36634,30,265,12,342,354,admin.,cellular,married,no,no
36635,30,1803,12,202,-1,blue-collar,cellular,single,no,no
36636,48,556,12,22,-1,blue-collar,telephone,married,no,no
36637,46,38,12,455,-1,admin.,cellular,married,no,no
36638,35,449,12,245,-1,technician,cellular,single,no,no
36639,43,188,12,58,347,blue-collar,cellular,married,no,no
36640,54,1012,12,33,175,services,cellular,divorced,no,no
36641,35,641,12,41,-1,management,cellular,married,no,no
36642,48,-440,12,399,-1,management,cellular,married,no,no
36643,38,4592,12,360,-1,blue-collar,cellular,married,no,no
36644,41,10,12,179,-1,blue-collar,cellular,married,no,no
36645,30,29,12,174,-1,management,cellular,single,no,no
36646,43,24,12,68,363,blue-collar,cellular,single,no,no
36647,39,476,12,212,349,blue-collar,cellular,married,no,no
36648,37,1573,12,639,326,admin.,cellular,divorced,no,no
36649,39,-96,12,38,-1,services,telephone,divorced,yes,no
36650,43,-404,12,205,306,blue-collar,cellular,married,no,no
36651,41,469,12,344,-1,management,cellular,married,no,no
36652,43,1495,12,141,-1,blue-collar,cellular,married,no,no
36653,40,-48,12,113,-1,blue-collar,cellular,married,no,no
36654,58,119,12,985,-1,blue-collar,cellular,single,no,yes
36655,48,94,12,87,-1,technician,cellular,divorced,no,no
36656,47,311,12,238,301,services,cellular,married,no,no
36659,42,0,12,24,-1,blue-collar,telephone,married,no,no
36660,43,56,12,365,-1,blue-collar,cellular,married,no,no
36661,32,-1,12,37,-1,technician,cellular,single,no,no
36663,41,277,12,152,351,unemployed,cellular,married,no,no
36664,43,1324,12,179,-1,blue-collar,telephone,married,no,no
36668,44,103,12,79,329,blue-collar,cellular,married,no,no
36669,32,51,12,324,-1,housemaid,cellular,married,no,no
36670,30,-158,12,426,370,services,cellular,single,no,yes
36672,37,166,12,132,-1,housemaid,cellular,married,no,no
36673,33,496,12,151,-1,blue-collar,cellular,married,no,no
36675,47,-337,12,366,-1,blue-collar,cellular,married,no,no
36677,46,147,12,189,-1,technician,cellular,divorced,no,no
36678,34,151,12,590,370,admin.,cellular,single,no,yes
36679,34,151,12,131,361,admin.,cellular,divorced,no,no
36681,33,798,12,337,-1,blue-collar,cellular,married,no,no
36684,55,5709,12,442,-1,management,cellular,married,no,no
36685,45,0,12,36,172,blue-collar,cellular,married,no,no
36686,30,194,12,74,301,services,cellular,single,no,no
36687,30,3,12,326,-1,blue-collar,cellular,married,no,no
36688,46,125,12,81,-1,management,telephone,married,no,no
36689,48,2204,12,45,-1,management,cellular,married,no,no
36690,56,351,12,179,-1,blue-collar,telephone,married,no,no
36692,51,518,12,918,-1,blue-collar,cellular,married,no,yes
36693,55,859,12,148,308,admin.,telephone,married,no,no
36695,36,339,12,279,354,management,cellular,married,no,no
36696,52,3029,12,65,285,admin.,cellular,divorced,no,no
36697,30,-529,12,416,-1,blue-collar,cellular,married,no,no
36699,22,246,12,25,-1,student,telephone,single,no,no
36700,51,480,12,189,326,blue-collar,cellular,married,no,no
36701,28,242,12,256,349,admin.,cellular,single,no,no
36702,39,266,12,251,-1,management,cellular,married,no,no
36703,48,410,12,116,-1,management,cellular,married,no,no
36704,32,485,12,1100,-1,blue-collar,telephone,married,no,no
36705,37,1543,12,451,85,services,cellular,married,no,no
36706,31,-475,12,232,-1,services,telephone,single,no,no
36707,32,91,12,209,-1,technician,cellular,married,no,no
36708,27,498,12,191,369,management,cellular,single,no,no
36709,37,342,12,340,175,blue-collar,cellular,married,no,no
36710,31,4978,12,313,-1,blue-collar,cellular,single,no,no
36711,41,1634,12,16,-1,admin.,cellular,divorced,no,no
36712,39,467,12,7,285,blue-collar,cellular,married,no,no
36713,41,1564,12,493,362,blue-collar,cellular,single,no,no
36714,39,5073,12,1182,286,management,cellular,single,no,yes
36715,40,-244,12,184,-1,blue-collar,cellular,divorced,no,no
36716,42,246,12,360,-1,technician,telephone,married,no,no
36717,48,315,12,165,-1,admin.,cellular,married,no,no
36718,36,69,12,61,369,technician,cellular,divorced,no,no
36719,38,0,12,84,-1,blue-collar,cellular,single,no,no
36720,51,42,12,51,342,blue-collar,cellular,married,no,no
36721,44,4786,12,267,-1,services,cellular,married,no,no
36722,33,196,12,183,-1,technician,cellular,single,no,no
36723,49,89,12,351,-1,entrepreneur,cellular,married,no,no
36724,38,883,12,95,327,admin.,cellular,single,no,no
36727,32,1288,12,286,-1,admin.,cellular,divorced,no,no
36728,32,1787,12,87,357,blue-collar,cellular,married,no,no
36729,45,266,12,277,-1,blue-collar,cellular,married,no,no
36730,51,-287,12,814,-1,admin.,cellular,married,no,no
36734,35,451,12,247,-1,technician,cellular,married,no,no
36735,35,128,12,136,-1,services,cellular,married,no,no
36736,39,202,12,59,301,management,cellular,single,no,no
36737,37,-251,12,146,370,blue-collar,cellular,married,no,no
36738,37,3420,12,77,301,blue-collar,cellular,married,no,no
36739,44,492,12,56,361,services,cellular,single,no,no
36741,38,-367,12,354,-1,blue-collar,cellular,married,no,no
36742,36,5,12,396,172,entrepreneur,cellular,single,no,no
36743,37,6,12,136,-1,blue-collar,cellular,married,no,no
36744,32,0,12,549,368,housemaid,cellular,married,no,no
36745,39,175,12,17,365,blue-collar,cellular,single,no,no
36746,30,0,12,439,-1,blue-collar,cellular,married,no,no
36747,37,42,12,107,369,services,cellular,married,no,no
36749,30,789,12,356,-1,technician,cellular,divorced,no,no
36750,39,0,12,561,369,management,cellular,single,no,no
36751,47,170,12,175,-1,blue-collar,cellular,married,no,no
36752,47,367,12,309,306,services,cellular,married,no,yes
36753,42,0,12,139,361,management,telephone,married,no,no
36754,59,92,12,139,350,admin.,cellular,married,no,no
36755,41,5548,12,128,-1,management,cellular,single,no,no
36756,35,855,12,549,300,blue-collar,cellular,single,no,yes
36757,41,449,12,313,-1,blue-collar,cellular,married,no,no
36758,28,1,12,395,-1,housemaid,cellular,single,no,no
36759,26,38,12,119,294,entrepreneur,cellular,married,no,no
36764,30,419,12,300,-1,services,cellular,single,no,no
36765,40,3126,12,200,-1,admin.,cellular,married,no,no
36766,31,1908,12,225,-1,blue-collar,cellular,married,no,no
36768,39,102,12,293,-1,admin.,cellular,single,no,no
36769,40,226,12,262,-1,management,cellular,married,no,no
36770,36,82,12,137,-1,blue-collar,cellular,married,no,no
36771,34,210,12,211,173,technician,cellular,married,no,no
36772,36,1514,12,387,-1,retired,cellular,single,no,no
36773,28,1453,12,246,343,technician,cellular,single,no,no
36774,29,13186,12,322,350,management,cellular,married,no,no
36776,31,-112,12,584,-1,blue-collar,cellular,married,no,no
36777,32,1005,12,215,-1,blue-collar,cellular,married,no,no
36778,44,1380,12,240,-1,admin.,cellular,married,no,no
36779,34,-118,12,230,-1,services,cellular,married,no,no
36780,33,-417,12,337,347,admin.,cellular,divorced,no,no
36781,33,177,12,22,-1,technician,cellular,married,no,no
36782,35,0,12,183,-1,technician,cellular,divorced,no,no
36784,51,1164,12,100,369,blue-collar,cellular,married,no,no
36785,42,257,12,955,-1,services,cellular,divorced,no,yes
36786,29,-70,12,146,356,services,cellular,single,no,no
36789,35,0,12,95,357,services,cellular,divorced,no,no
36790,40,0,12,223,258,management,cellular,married,no,no
36792,57,3551,12,458,-1,admin.,cellular,single,no,yes
36793,40,419,12,92,369,admin.,cellular,married,no,no
36794,32,641,12,148,-1,admin.,cellular,single,no,no
36795,56,373,12,179,350,blue-collar,cellular,married,no,no
36796,31,1,12,223,-1,technician,cellular,single,no,no
36797,44,887,12,165,363,blue-collar,cellular,married,no,no
36800,37,-38,12,165,175,self-employed,cellular,divorced,no,no
36801,47,663,12,409,274,admin.,cellular,married,no,yes
36802,45,1335,12,88,-1,blue-collar,cellular,married,no,no
36804,38,895,12,1531,-1,services,cellular,single,no,yes
36805,50,126,12,132,-1,management,cellular,married,no,no
36809,46,804,12,1063,361,blue-collar,cellular,married,no,yes
36810,47,668,12,908,-1,entrepreneur,cellular,married,no,no
36811,35,764,12,706,-1,services,cellular,married,no,no
36813,56,31,12,215,-1,management,cellular,married,no,no
36814,59,64,12,370,-1,services,telephone,married,no,no
36815,24,603,12,157,-1,student,cellular,single,no,no
36816,51,1250,12,209,-1,management,cellular,married,no,no
36817,60,18,12,399,343,self-employed,cellular,married,no,no
36818,37,1894,12,1925,351,technician,cellular,single,no,no
36820,48,574,12,328,-1,blue-collar,cellular,single,no,no
36822,41,139,12,178,370,blue-collar,cellular,divorced,no,no
36823,35,614,12,242,-1,admin.,cellular,married,no,no
36824,28,337,12,450,-1,blue-collar,cellular,married,no,no
36825,36,129,12,183,-1,blue-collar,cellular,married,no,no
36826,36,75,12,485,342,technician,cellular,single,no,no
36827,49,1598,12,76,348,management,cellular,divorced,no,no
36829,47,802,12,289,-1,blue-collar,cellular,married,no,yes
36830,33,-634,12,163,350,management,cellular,divorced,no,no
36831,44,870,12,118,369,management,cellular,married,no,no
36832,27,292,12,53,362,admin.,cellular,single,no,no
36833,29,3872,12,453,-1,student,cellular,single,no,no
36834,37,912,12,637,328,admin.,cellular,single,no,yes
36835,59,1575,12,301,263,admin.,cellular,married,no,no
36837,36,4986,12,139,-1,blue-collar,cellular,married,no,no
36838,28,197,12,32,-1,student,cellular,single,no,no
36839,58,1596,12,470,-1,blue-collar,cellular,married,no,no
36841,43,-98,12,112,330,blue-collar,cellular,married,no,no
36842,48,89,12,34,-1,blue-collar,telephone,married,no,no
36843,57,785,12,169,-1,management,cellular,married,no,no
36844,31,355,12,609,-1,admin.,cellular,single,no,yes
36845,38,3646,12,1710,286,management,cellular,single,no,yes
36847,35,194,12,192,-1,unemployed,cellular,married,no,no
36848,47,1044,12,208,371,blue-collar,cellular,married,no,no
36849,36,98,12,415,344,blue-collar,cellular,married,no,no
36852,40,-50,12,306,350,management,cellular,single,no,no
36854,40,1411,12,224,357,blue-collar,cellular,married,no,no
36855,46,3,12,614,-1,technician,cellular,married,no,yes
36856,40,327,12,474,357,blue-collar,cellular,married,no,no
36857,54,-58,12,143,-1,retired,cellular,married,no,no
36858,54,-11,12,168,-1,technician,cellular,divorced,no,no
36859,45,-158,12,317,-1,technician,cellular,married,no,no
36861,40,9110,12,234,174,admin.,cellular,married,no,no
36862,52,555,12,314,-1,blue-collar,cellular,married,no,no
36863,44,2734,12,897,-1,self-employed,cellular,single,no,yes
36864,45,644,12,422,-1,blue-collar,telephone,married,no,no
36865,36,0,12,398,-1,services,cellular,single,no,yes
36866,32,61,12,130,-1,student,cellular,single,no,no
36867,32,0,12,61,-1,technician,cellular,single,no,no
36869,31,465,12,259,-1,technician,cellular,married,no,no
36870,30,190,12,29,370,blue-collar,telephone,married,no,no
36871,40,1836,12,750,-1,services,cellular,married,no,yes
36872,35,2321,12,306,-1,admin.,cellular,married,no,no
36873,39,1425,12,775,-1,management,cellular,married,no,yes
36874,43,422,12,181,300,technician,cellular,married,no,no
36875,43,-25,12,254,365,blue-collar,cellular,married,no,no
36876,44,285,12,373,-1,technician,cellular,single,no,no
36877,45,3092,12,180,-1,blue-collar,cellular,married,no,no
36878,33,2279,12,123,-1,blue-collar,telephone,married,no,no
36879,40,14,12,135,-1,blue-collar,cellular,married,no,no
36880,49,3028,12,216,259,blue-collar,cellular,married,no,no
36882,25,1116,12,85,71,student,cellular,single,no,no
36884,33,204,12,142,357,services,cellular,married,no,no
36885,49,-301,12,187,-1,services,cellular,married,no,no
36886,52,316,12,463,-1,retired,cellular,single,no,no
36888,56,550,12,398,-1,admin.,cellular,married,no,no
36889,45,963,12,528,-1,self-employed,cellular,divorced,no,yes
36890,31,-199,12,149,299,blue-collar,telephone,married,no,no
36891,49,108,12,288,350,management,cellular,divorced,no,no
36892,41,124,12,191,-1,admin.,cellular,married,no,no
36893,38,4196,12,193,-1,admin.,cellular,married,no,no
36895,38,14,12,317,-1,blue-collar,cellular,married,no,no
36896,31,241,12,211,-1,student,cellular,single,no,no
36897,45,3412,12,101,-1,blue-collar,cellular,married,no,no
36898,36,186,12,187,-1,technician,cellular,married,no,no
36899,40,129,12,464,-1,admin.,cellular,married,no,no
36901,36,74,12,198,-1,self-employed,cellular,single,no,no
36902,38,947,12,361,-1,blue-collar,cellular,single,no,no
36903,28,159,12,345,-1,services,telephone,single,no,no
36904,38,481,12,114,-1,blue-collar,telephone,married,no,no
36905,34,373,12,481,-1,blue-collar,cellular,married,no,no
36906,32,465,12,210,-1,technician,cellular,married,no,no
36908,37,64,12,239,278,technician,cellular,married,no,no
36909,31,2592,12,349,174,management,cellular,single,no,no
36910,45,677,12,253,334,management,cellular,married,no,no
36911,43,245,12,112,369,blue-collar,cellular,married,no,no
36912,37,1193,12,396,-1,admin.,cellular,married,no,no
36913,46,984,12,181,369,admin.,cellular,divorced,no,no
36914,55,167,12,178,357,housemaid,cellular,married,no,no
36916,44,492,12,209,351,blue-collar,cellular,single,no,no
36917,36,356,12,692,172,blue-collar,cellular,married,no,no
36918,52,411,12,210,-1,housemaid,telephone,married,no,no
36919,58,1153,12,206,337,entrepreneur,telephone,married,no,no
36920,52,752,12,339,347,retired,telephone,married,no,no
36921,38,1556,12,191,-1,blue-collar,cellular,married,no,no
36922,34,634,12,737,-1,blue-collar,cellular,married,no,yes
36923,43,555,12,175,369,blue-collar,cellular,married,no,no
36924,29,161,12,286,-1,services,cellular,divorced,no,no
36925,36,590,12,170,-1,services,cellular,single,no,no
36927,49,271,12,541,330,services,cellular,married,no,no
36928,60,193,12,89,-1,blue-collar,telephone,married,no,no
36930,25,53,12,213,-1,admin.,cellular,single,no,no
36931,25,14657,12,194,-1,student,cellular,single,no,no
36932,44,469,12,158,-1,admin.,cellular,single,no,no
36933,60,-247,12,472,351,technician,telephone,married,no,no
36935,34,840,12,275,-1,blue-collar,cellular,married,no,no
36936,35,-184,12,155,-1,blue-collar,telephone,married,no,no
36938,41,0,12,125,-1,services,telephone,married,no,no
36939,46,1583,12,175,278,blue-collar,telephone,married,no,no
36940,52,1141,12,22,-1,blue-collar,cellular,married,no,no
36941,45,23,12,134,-1,blue-collar,cellular,married,no,no
36942,37,807,12,807,172,technician,cellular,married,no,no
36943,33,422,12,235,361,admin.,cellular,single,no,no
36944,39,631,12,57,344,blue-collar,cellular,single,no,no
36945,53,28,12,673,-1,admin.,cellular,divorced,no,no
36947,43,483,12,225,-1,blue-collar,cellular,married,no,no
36948,43,250,12,144,342,blue-collar,cellular,married,no,no
36949,37,1436,12,177,-1,blue-collar,cellular,single,no,no
36950,38,12130,12,455,328,blue-collar,cellular,single,no,no
36951,31,616,12,185,-1,blue-collar,telephone,single,no,no
36952,40,949,12,285,287,services,cellular,married,no,no
36954,38,1455,12,101,356,blue-collar,telephone,married,no,no
36958,40,332,12,339,369,blue-collar,cellular,married,no,no
36960,43,359,12,899,-1,management,telephone,single,no,no
36961,46,2381,12,220,363,services,telephone,married,no,no
36965,43,1158,12,236,342,management,telephone,married,no,no
36966,40,1397,12,58,334,blue-collar,telephone,married,no,no
36967,46,404,12,1388,347,entrepreneur,telephone,married,no,no
36969,36,578,13,130,-1,blue-collar,cellular,married,no,no
36970,28,100,13,70,-1,technician,cellular,single,no,no
36971,42,402,13,31,330,blue-collar,cellular,married,no,no
36973,33,331,13,94,-1,management,cellular,married,no,no
36974,35,399,13,496,345,technician,cellular,single,no,yes
36975,36,1089,13,83,175,admin.,telephone,divorced,no,no
36976,36,1383,13,16,-1,blue-collar,telephone,married,no,no
36977,45,700,13,29,-1,blue-collar,telephone,married,no,no
36978,47,0,13,20,-1,housemaid,telephone,married,no,no
36979,43,620,13,46,-1,blue-collar,cellular,married,no,no
36981,42,2835,13,61,350,blue-collar,telephone,single,no,no
36983,46,1410,13,91,175,entrepreneur,telephone,single,no,no
36984,33,241,13,1108,-1,technician,cellular,married,no,no
36985,40,87,13,477,-1,blue-collar,cellular,married,no,yes
36986,39,481,13,197,357,blue-collar,cellular,married,no,no
36987,47,-553,13,8,-1,services,cellular,married,no,no
36988,48,709,13,117,278,blue-collar,cellular,married,no,no
36990,37,37,13,24,362,blue-collar,cellular,married,no,no
36992,30,222,13,254,-1,management,cellular,single,no,no
36993,57,13,13,164,366,retired,cellular,married,no,no
36994,39,800,13,53,175,blue-collar,cellular,married,no,no
36995,50,3016,13,65,-1,housemaid,telephone,married,no,no
36996,29,154,13,20,358,student,cellular,single,no,no
36997,48,3267,13,6,-1,blue-collar,telephone,married,no,no
36998,38,876,13,5,355,technician,cellular,single,no,no
36999,31,253,13,82,355,admin.,cellular,single,no,no
37000,30,1352,13,321,-1,technician,cellular,single,no,no
37001,47,10558,13,81,174,blue-collar,cellular,single,no,no
37002,27,31,13,136,-1,technician,cellular,married,no,no
37003,41,334,13,14,331,admin.,cellular,single,no,no
37004,42,154,13,133,-1,admin.,cellular,divorced,no,no
37005,36,1088,13,77,345,blue-collar,cellular,married,no,no
37006,33,1078,13,320,175,services,cellular,married,no,no
37007,42,-141,13,211,345,services,cellular,married,no,no
37009,47,1112,13,129,-1,blue-collar,cellular,married,no,no
37010,34,7263,13,38,37,management,telephone,single,no,no
37011,22,241,13,200,-1,student,cellular,single,no,no
37012,40,964,13,95,-1,management,telephone,married,no,no
37013,57,-663,13,210,351,retired,cellular,divorced,no,no
37014,27,2,13,15,366,blue-collar,telephone,single,no,no
37015,33,20,13,259,370,blue-collar,cellular,married,no,no
37018,47,-98,13,211,-1,services,telephone,married,no,no
37019,55,918,13,87,364,retired,cellular,married,no,no
37020,36,319,13,774,301,blue-collar,cellular,married,no,yes
37021,28,-97,13,129,-1,admin.,cellular,married,no,no
